runtime,in01,in02,in03,in04,in05,in06,in07
209,97,1.5,0.8,0.0015,0,1,0
261,145.5,1.5,0.8,0.0015,0,1,0
260,49.1,1,1,0.0015,0,1,0
388,48.6,1.5,0.8,0.0015,0,1,0
315,1140,1.5,0.8,0.0015,0,1,0
242,48.6,1.5,0.8,0.0015,0,0.01,0
248,96.733,1.5,0.8,0.0015,0,0.01,0
213,7.947368421,1.5,0.8,0.0015,0,1,0
275,47.87,1.5,0.8,0.0015,0.001,1,0
5,47.72,1.5,0.8,0.0015,0.001,1,0
252,47.697,1.5,0.8,0.0015,0.002,1,0
298,48.36815789,1.5,0.8,0.0015,0,1,0
242,44,1.5,0.8,0.0015,0,1,0
240,38,1.5,0.8,0.0015,0.001,1,0
300,25,1.5,0.8,0.0015,0.05,1,0
248,49.3,1.5,0.8,0.0015,0.001,1,0
257,100.05,1.5,0.8,0.0015,0,1,0
327,7.7,1.5,0.8,0.0015,0,1,0
287,49,1.5,0.8,0.0015,0.001,1,0
268,72.26105263,1,0.8,0.0015,0,1,0
272,145.104,1.5,0.8,0.0015,0,1,0
234,49.5,1.5,0.8,0.0015,0.001,2,0
287,46.47368421,1.5,0.8,0.0015,0,1,0
219,96.70526316,1.5,0.8,0.0015,0,1,0
268,48.4,1.5,0.8,0.0015,0,1,0
415,120,1.5,0.8,0.0015,0,1,0
285,47.1,1.5,0.8,0.0015,0,1,0
317,50,1.5,0.8,0.0015,0.0015,1,0
282,50,1.5,0.8,0.0015,0,7,0
301,47.72,1.5,0.8,0.0015,0.001,1,0
6,96.84210526,1.5,0.8,0.0015,0,1,0
203,95.1,1.5,0.8,0.0015,0.001,1,0
236,48.52631579,1.5,0.8,0.0015,0.002,1,0
234,48.31052632,1.5,0.8,0.0015,0,1,0
278,48.4,1.5,0.8,0.0015,0.001,1,0
219,48.368,1.5,0.8,0.0015,0,0.00007,0
282,48.368,1.5,0.8,0.0015,0,1,0
238,10,1.5,0.8,0.0015,0.001,1,0
253,50,1.5,0.8,0.0015,0,1,0
242,50,1.5,0.8,0.0015,0.001,1,0
240,144.8,1.5,0.8,0.0015,0.005,1,0
364,116.8421053,1.5,0.8,0.0015,0,1,0
272,48.5,1.5,0.8,0.0015,0.001,1,0
284,52,1.5,0.8,0.0015,0,1,0
240,48.40789474,1.5,0.8,0.0015,0.001,1,0
234,60,1,1,0.0015,0,1,0
223,39.60842105,1.5,0.6,0.0015,0,1,0
265,96.3978,1.5,0.8,0.0015,0.001,1,0
264,7.693,1.5,0.8,0.0015,0,1,0
267,44,1.5,0.8,0.0015,0,1,0
246,96.71,1.5,0.8,0.0015,0,1,0
303,49,1.5,0.8,0.0015,0.002,1,0
245,50,1.5,0.8,0.0015,0,1,0
238,45,1.5,0.8,0.0015,0.002,1,0
248,49.186,1.5,0.8,0.0015,0.005,1,0
241,51,1.5,0.8,0.0015,0.003,1,0
239,50.5,1.5,0.8,0.0015,0.003,1,0
276,42.10526316,1.5,0.8,0.0015,0,1,0
266,48.44210526,1.5,0.8,0.0015,0.001,1,0
217,48.63,1.5,0.8,0.0015,0.001,1,0
236,48.7,1.5,0.8,0.0015,0.002,1,0
278,99,1.5,0.8,0.0015,0.0005,1,0
301,98.6,1,1,0.0015,0,1,0
5,180,1.5,0.8,0.0015,0.01,1,0
272,96.7,1.5,0.8,0.0015,0,1,0
237,7.3,1.5,0.8,0.0015,0.002,100,0
280,49,1.5,0.8,0.0015,0.005,1,0
245,48,1.5,0.8,0.0015,0,1,0
234,49.47368421,1.5,0.8,0.0015,0.001,1,0
237,48.36798305,1.5,0.8,0.0015,0.003,1,0
442,48.038,1.5,0.8,0.0015,0.001,1,0
260,144.2,1.5,0.8,0.0015,0.001,1,0
254,50,1.5,0.8,0.0015,0,1,0
264,47.2,1.5,0.8,0.0015,0.004,1,0
256,48.36798,1.5,0.8,0.0015,0,1,0
241,46.5,1.5,0.8,0.0015,0.002,1,0
242,55.21010526,1.5000001,0.8,0.0015,0.001,1,0
284,70,1.5,0.8,0.0015,0,1,0
291,48,1.5,0.8,0.0015,0.001,0.01,0
289,48.368,1.5,0.8,0.0015,0.001,0.00075,0
232,48.2,1,0.8,0.0015,0.001,1,0
312,50.068,1.5,0.8,0.0015,0.001,1,0
250,48.3,1.5,0.8,0.0015,0.001,2,0
250,7.698,1.5,0.8,0.0015,0,1,0
263,48.9,1.5,0.8,0.0015,0.001,1,0
265,96.56315789,1.5,0.8,0.0015,0,1,0
238,48.21,1.5,0.8,0.0015,0,1,0
211,143,1.5,0.8,0.0015,0,1,0
353,48.93415,1.5,0.8,0.0015,0.001,1,0
370,40,1.5,0.8,0.0015,0.001,1,0
234,15.396,1.5,0.8,0.0015,0,1,0
289,48,1.5,0.8,0.0015,0,1,0
223,48.23242105,1.5,0.8,0.0015,0.003,1,0
229,48.31,1.5,0.8,0.0015,0,1,0
1148,52.31578947,1.5,0.8,0.0015,0.001,1,0
260,40,1.5,0.8,0.0015,0,1,0
283,47.36842105,1.5,0.8,0.0015,0.001,1,0
223,120,1.5,0.8,0.0015,0,10,0
218,50.9,1.5,0.8,0.0015,0.001,1,0
267,48.28,1,1,0.0015,0,1,0
227,48.64,1.5,0.8,0.0015,0.001,1,0
244,49.35,1.5,0.8,0.0015,0.001,1,0
3,48.374,1.5,0.8,0.0015,0,1,0
6,24.4,1.5,0.8,0.0015,0.001,1,0
213,97,1.5,0.8,0.0015,0,1,0
6,48.29,1,1,0.0015,0,1,0
231,60,1.5,0.8,0.0015,0,1,0
226,144,1.5,0.8,0.0015,0,1,0
226,144.7210526,1.5,0.8,0.0015,0.001,1,0
295,48.1,1.5,0.8,0.0015,0.001,1,0
216,96.7385,1.5,0.8,0.0015,0,1,0
224,48.9,1.5,0.8,0.0015,0.001,1,0
256,150,1.4,0.8,0.0015,0,1,0
286,46.8,1.5,0.8,0.0015,0.001,1,0
254,35,1.5,0.8,0.0015,0,10,0
244,15.396,1.5,0.8,0.0015,0,20,0
261,48.5,1.5,0.8,0.0015,0,1,0
280,76,1.5,0.8,0.0015,0.001,1,0
288,145.9,1.5,0.8,0.0015,0,1,0
237,48.37,1.5,0.8,0.0015,0,1,0
313,60,1.5,0.8,0.0015,0,10,10
358,45,1.5,0.8,0.0015,0.001,1,0
388,15.3957,1.5,0.8,0.0015,0,1,0
290,144.4,1,1,0.0015,0,1,0
238,100.5263158,1.5,0.8,0.0015,0.001,100,0
310,51.7,1.5,0.8,0.0015,0.002,1,0
254,24.183991,1.5,0.8,0.0015,0,1,0
242,98.79,1.5,0.8,0.0015,0,1,0
259,126.3157895,1.5,0.8,0.0015,0.001,1,0
261,49.36842105,1.5,0.8,0.0015,0.0015,1,0
227,96.65,1.5,0.8,0.0015,0,1,0
243,48.36798305,1,1,0.0015,0.001,1,0
266,23.7,1.5,0.8,0.0015,0,1,0
246,48.3679,1.5,1,0.0015,0.003,1,0
277,50,1.5,0.8,0.0015,0.01,1,0
233,48.36798,1.5,0.8,0.0015,0,1,0
4,54,1.5,0.8,0.0015,0,1,0
243,48.40578947,1.5,0.8,0.0015,0.0015,1,0
284,95,1.5,0.8,0.0015,0,1,0
244,42.10526316,1.5,0.8,0.0015,0.001,1,0
253,43.5,1.5,0.8,0.0015,0.001,1,0
242,145.2,1.5,0.8,0.0015,0.001,0.5,0
435,48.567,1.5,0.8,0.0015,0.001,1,0
268,48.53,1.5,0.8,0.0015,0.1,1,0
297,54,1.5,0.8,0.0015,0.001,1,0
219,48.05263158,1.5,0.8,0.0015,0,1,0
4,144.5,1.5,0.8,0.0015,0,1,0
281,47.15,1.5,0.8,0.0015,0.002,1,0
332,48.38947368,1.5,0.8,0.0015,0,1,0
312,45,1.5,0.8,0.0015,0,1,0
255,96.68421053,1.5,0.8,0.0015,0,1,0
255,96.732,1.5,0.8,0.0015,0,1,0
269,97,1.5,0.8,0.0015,0,1,0
936,47.9,1.5,0.8,0.0015,0.002,1,0
262,48.34863158,1.5,0.8,0.0015,0.002,1,0
297,47.1,1.5,0.8,0.0015,0.001,0.0000001,0
3,144,1.5,0.8,0.0015,0,1,0
231,48.84210526,1.5,0.8,0.0015,0.001,1,0
320,53,1.5,0.8,0.0015,0,1,0
234,50,1.5,0.8,0.0015,0.003,1,0
263,48.3602,1.5,0.8,0.0015,0,1,0
321,46,1.5,0.8,0.0015,0.001,1,0
4,44.4,1.5000001,0.8,0.0015,0.05,1,0
288,96.73649474,1.5,0.8,0.0015,0,1,0
271,50.52631579,1.5,0.8,0.0015,0.001,1,0
345,51,1.5,0.8,0.0015,0.001,1,0
4,48.45,1.5,0.8,0.0015,0,1,0
259,15,1.5,0.8,0.0015,0.003,1,0
285,49.02222222,1.5,0.8,0.0015,0.001,1,0
394,47.78955,1.5,0.8,0.0015,0.001,1,0
315,47.5,1.5,0.8,0.0015,0.001,1,0
258,48.362,1.5,0.8,0.0015,0.001,1,0
263,86.84210526,1.5,0.8,0.0015,0.001,1,0
269,48.367955,1,1,0.0015,0,1,0
296,31.8,1.5,0.8,0.0015,0.001,1,0
308,31.11111111,1.5,0.8,0.0015,0.001,1,0
5,51,1,0.8,0.0015,0,1,0
217,47,1.5,0.8,0.0015,0.001,1,0
274,48.37,1.5,0.8,0.0015,0.002,1,0
248,45,1.5,0.8,0.0015,0.003,1,0
267,48.77894737,1.5,0.8,0.0015,0.0005,1,0
366,47.7,1.5,0.8,0.0015,0.001,1,0
277,60,1.5,0.8,0.0015,0.001,1,0
289,48.57368421,1.5,0.8,0.0015,0.001,100,0
274,96.45789474,1.5,0.8,0.0015,0,1,0
287,24.95,1.5,0.8,0.006,0,1,0
253,48,1.5,0.8,0.0015,0,1,0.001
298,47.1,1.5,0.8,0.0015,0.002,1,0
291,96.31578947,1.5,0.8,0.0015,0,1,0
226,28.8,1.5,0.8,0.0015,0,1,0
240,48.5,1.5,0.8,0.0015,0,1,0
283,40,1.5,0.8,0.0015,0.05,1,0
241,41.5,1.5,0.8,0.0015,0,1,0
219,47.57,1.5,0.8,0.0015,0.001,0.01,0
298,48.15,1.5,0.8,0.0015,0.001,1,0
227,47,1.5,0.8,0.0015,0,0.3,0
217,49,1.5,0.8,0.0015,0.001,1,0
216,24,1.5,0.8,0.0015,0,1,0
3,48.38,1.5,0.8,0.0015,0,1,0
352,48.3675,1.5,0.8,0.0015,0.001,1,0
382,11.18421053,1.5,0.8,0.0015,0,1,0
315,43.16315789,1.5,0.8,0.0015,0,1,0
354,48.1,1.5,0.8,0.0015,0.003,1,0
217,144.9,0.8,1.5,0.0015,0,1,0
249,145.105,1.5,0.8,0.0015,0,1,0
240,23.094,1.5,0.8,0.0015,0,10,0
223,47.9,1.5,0.8,0.0015,0.001,1,0
366,48.36602632,1.5,0.8,0.0015,0.001,1,0
240,159.7269474,1,1,0.0015,0.01,1,0
286,48.2,1.5,0.8,0.0015,0,1,0
234,53,1.5,0.8,0.0015,0,1,0
236,80,1.5,0.8,0.0015,0,1,0
345,48.367,1.5,0.8,0.0015,0.001,1,0
230,14.4,1.5,0.8,0.0015,0.002,1,0
290,145.1039,1.5,0.8,0.0015,0,1,0
309,47.3,1.5,0.8,0.0015,0.001,1,0
224,48.8,1.5,0.8,0.0015,0.002,1,0
246,48.2,1.5,0.8,0.0015,0.001,1,0
683,98,1.5,0.8,0.0015,0,1,0
256,96.73586053,1.5,0.8,0.0015,0,1,0
275,44.21052632,1.5,0.8,0.0015,0.001,0.7,0
359,48.93445,1.5,0.8,0.0015,0.001,1,0
283,144,1.5,0.8,0.0015,0,1,0
231,137.3684211,1.5,0.8,0.0015,0.001,1,0
244,48.9,1.5,0.8,0.0015,0.002,1,0
243,49.961,1.5,0.8,0.0015,0,1,0
232,52,1.5,0.8,0.0015,0,1,0
238,145.35,1.5,0.8,0.0015,0,1,0
207,155.5,1.5,0.8,0.0015,0,1,0
249,96.73612632,1.5,0.8,0.0015,0,1,0
253,49.987,1.5,0.8,0.0015,0,1,0
251,50,1.5,0.8,0.0015,0.001,1,0
4,5263.157895,1.5,0.8,0.0015,0,1,0
236,48.29,1.5,0.8,0.0015,0,0.01,0
3,48.78947368,1.5,0.8,0.0015,0.001,1,0
269,80,1.5,0.8,0.0015,0.004,1,0
300,128.7631579,1.5,0.8,0.0015,0,1,0
346,80,1.5,0.8,0.0015,10,1,0
436,96.73,1.5,0.8,0.0015,0,1,0
242,47.24,1.5,0.8,0.0015,0.002,1,0
275,97.5,1.5,0.8,0.0015,0.0015,1,0
229,48.368,1.5,0.8,0.0015,0,0.0002,0
3,48,1.5,0.8,0.0015,0,7,0
289,45.3,1.5,0.8,0.0015,0.002,1,0
220,34.2,1.5,0.8,0.0015,0.001,1,0
259,104,1.5,0.8,0.0015,0.01,1,0
116,120,1.5,0.8,0.0015,0,1,0
433,15.3911,1.5,0.8,0.0015,0.001,10,0
237,48.6,1.5,0.8,0.0015,0.005,1,0
331,53.42105263,1.5,0.8,0.0015,0,1,0
267,22.73684211,1.5,0.8,0.0015,0,1,0
268,96.15789474,1.5,0.8,0.0015,0.001,1,0
218,49.1,1.5,0.8,0.0015,0.005,1,0
223,94.2,1.5,0.8,0.0015,0,1,0
368,80,1.5,0.8,0.0015,0,1,0
3,48.5,1.5,0.8,0.0015,0.002,1,0
371,120,1.5,0.8,0.0015,0,1,0
255,65,1.5,0.8,0.0015,0.05,1,0
276,194.6,1,1,0.0015,0,1,0
254,48.36863158,1.5,0.8,0.0015,0,1,0
7,50,1.5,0.8,0.0015,0.001,1,0
245,47.3,1.5,0.8,0.0015,0,1,0
294,98.94736842,1.5,0.8,0.0015,0,1,0
223,150,1.5,0.8,0.0015,0,1,0
311,48.4,1.5,0.8,0.0015,0,0.1,0
263,7.6,1.5,0.8,0.0015,0,1,0
296,100,1.5,0.8,0.0015,0,10,0
223,53.2,1.5,0.8,0.0015,0.001,1,0
325,33,1.5,0.8,0.0015,0,1,0
364,46.18802154,1.5,0.8,0.0015,0.001,1,0
209,48.77777778,1.5,0.8,0.0015,0,1,0
249,46.99473684,1.5,0.8,0.0015,0.003,1,0
233,48.5,1.5,0.8,0.0015,0,1,0
239,48.36798305,1.5,0.8,0.0015,0,0.00000001,0
279,56,1.5,0.8,0.0015,0,1,0
238,49.979,1.5,0.8,0.0015,0,1,0
223,46.31578947,1.5,0.8,0.0015,0.001,100,0
295,60,1.5,0.8,0.0015,0,14,0
5,48.368,1.5,0.8,0.0015,0,1,0
228,48.36808947,1.5,0.8,0.0015,0,1,0
5,170,1.5,0.8,0.0015,0.01,1,0
263,60,1.5,0.8,0.0015,0.0015,1,0
252,56.2,1.5,0.8,0.0015,0,1,0
268,48,1.5,0.8,0.0015,0.001,1,0
324,96.78,1.5,0.8,0.0015,0,1,0
275,8.421052632,1.5,0.8,0.0015,0,3,0
584,23.09401,1.5,0.8,0.0015,0.001,1,0
290,47.4,1.5,0.8,0.0015,0.001,1,0
195,60,1.5,0.8,0.0015,0.001,1,0
285,47.698,1.5,0.8,0.0015,0.002,1,0
247,95,3,0.8,0.0015,0,1,0
306,136,1.5,0.8,0.0015,0,1,0
274,75.25,1.5,0.8,0.0015,0,1,0
284,49.8,1.5,0.8,0.0015,0.01,0.0000001,0
260,68.15789474,1.5,0.8,0.0015,0,1,0
248,48.23,1.5,0.8,0.0015,0.001,1,0
276,49.5,1.5,0.8,0.0015,0.007,1,0
220,36.30784211,2,0.8,0.0015,0,1,0
343,48,1.5,0.8,0.0015,0.003,1,0
347,48.2687,1.5,0.8,0.0015,0.001,1,0
344,48.54,1.5,0.8,0.0015,0.001,1,0
286,7904.922947,1.5,0.8,0.0015,0,1,0
224,43.15789474,1.5,0.8,0.0015,0.002,1,0
235,96.75947368,1.5,0.8,0.0015,0,1,0
227,60,1.5,0.8,0.0015,0,1,0
243,42.10526316,1.5,0.8,0.0015,0,1,0
312,49.35263158,1.5,0.8,0.0015,0.001,1,0
252,5,1.5,0.8,0.0015,0.001,1,0
67,0,1.5,0.8,0.0015,0,1,0
238,47.456,1,1,0.0015,0,1,0
218,10,1.5,0.8,0.0015,0,1,0
275,47.8,1.5,0.8,0.0015,0.001,1,0
222,48.69,1.5,0.8,0.0015,0.0005,1,0
439,48.6,1.5,0.8,0.0015,0.001,1,0
218,30,1.5,0.8,0.0015,0,1,0
224,38.50105263,1.5,0.6,0.0015,0,1,0
234,147.7105263,1.5,0.8,0.0015,0.001,1,0
289,48.94736842,1.5,0.8,0.0015,0.001,1,0
294,84.21052632,1.5,0.8,0.0015,0.001,1,0
301,47,1.5,0.8,0.0015,0.001,1,0
290,48.4,1.5,0.8,0.0015,0.002,1,0
4,48.58947368,1.5,0.8,0.0015,0.002,1,0
380,7.698,1.5,0.8,0.0015,0,1,0
251,150,1.5,0.8,0.0015,0,1,0
236,46.31578947,1.5,0.8,0.0015,0.001,100,0
228,48.56,1.5,0.8,0.0015,0.001,1,0
217,245,1.5,0.8,0.0015,0,1,0
244,60,1.5,0.8,0.0015,0,1,0
243,7.5,1.5,0.8,0.0015,0,1,0
223,47.4,1.5,0.8,0.0015,0.001,1,0
228,143,1.5,0.8,0.0015,0,1,0
261,48.5,1.5,0.8,0.0015,0.002,1,0
365,44,1.5,0.8,0.0015,0.003,1,0
251,48.4,1.5,0.8,0.0015,0.01,1,0
312,48.4,1.5,0.8,0.0015,0,1,0
236,69,1.5,0.8,0.0015,0,1,0
283,53.94736842,1.5,0.8,0.0015,0.002,1,0
215,320,1.5,0.8,0.0015,0.701,1,0
292,48.5,1.5,0.8,0.0015,0.001,1,0
359,48.3668,1.5,0.8,0.0015,0,1,0
295,49,1.5,0.8,0.0015,0.01,1,0
202,48.37,1.5,0.8,0.0015,0,1,0
226,48.3,1.5,0.8,0.0015,0,0.01,0
243,15.39578947,1.5,0.8,0.0015,0,1,0
463,47.667,1.5,0.8,0.0015,0.001,1,0
268,92,1.5,0.8,0.0015,0.0001,1,0
1225,60,1.5,0.8,0.0015,0,1,0
247,47.4,1.5,0.8,0.0015,0,1,0
280,49,1.5,0.8,0.0015,0.007,1,0
245,54.38473684,1.5,1,0.0015,0,1,0
222,49.5,1.5,0.8,0.0015,0.001,1,0
332,48.7,1.5,0.8,0.0015,0.001,1,0
341,49,1.5,0.8,0.0015,0.001,1,0
242,15.78947368,1.5,0.8,0.0015,0.001,1,0
266,5,1.5,0.8,0.0015,0,1,0
238,31,1.5,0.8,0.0015,0.1,1,0
259,57.3,1.5,0.8,0.0015,0.001,1,0
327,47.246,1.5,0.8,0.0015,0.001,1,0
237,96.7,1.5,0.8,0.0015,0,1,0
626,49.2,1.5,0.8,0.0015,0.001,1,0
221,23,1.5,0.8,0.0015,0,1,0
253,47.68421053,1.5,0.8,0.0015,0.0005,1,0
301,48.3,1.5,0.8,0.0015,0.0015,1,0
371,70,1.5,0.8,0.0015,10,1,0
341,47.36842105,1.5,0.8,0.0015,0,1,0
290,48.3799,1.5,0.8,0.0015,0,1,0
293,47.2,1.5,0.8,0.0015,0.001,1,0
256,47.6,1.5,0.8,0.0015,0.001,1,0
272,104.7368421,1.5,0.8,0.0015,0,1,0
253,7.698003589,1.5,0.8,0.0015,0,1,0
222,96.4,1.5,0.8,0.0015,0.0015,1,0
264,96.73597053,1.5,0.8,0.0015,0,1,0
252,49.1,1.5,0.8,0.0015,0.001,1,0
319,48.32368421,1.5,0.8,0.0015,0.001,1,0
221,48.1,1.5,0.8,0.0015,0.001,1,0
3,70,1,0.8,0.003,0,1,0
295,100,1.5,0.8,0.0015,0,1,0
348,35,1.5,0.8,0.0015,0.001,1,0
254,7.698,1.5,0.8,0.0015,0,1,0
241,94,1.5,0.8,0.0015,0,1,0
217,97.36842105,1.5,0.8,0.0015,0.001,100,0
249,40,1.5,0.8,0.0015,0.001,1,0
232,96.73405263,1.5,0.8,0.0015,0,1,0
265,45,1.5,0.8,0.0015,0.004,1,0
222,48.45425562,1.5,0.8,0.0015,0.005,1,0
247,48.73684211,1.5,0.8,0.0015,0.0015,1,0
244,85,3,0.8,0.0015,0,1,0
246,145.04,1.5,0.8,0.0015,0,1,0
312,50,1.5,0.8,0.0015,0,1,0
299,48.93535,1.5,0.8,0.0015,0.001,1,0
264,50.13,1.5,0.8,0.0015,0.005,1,0
298,48.19,1.5,0.8,0.0015,0,1,0
214,48.696,1.5,0.8,0.0015,0.001,1,0
225,59.3,1.5,0.8,0.0015,0.001,1,0
311,53.10484211,1.5,0.8,0.0015,0.001,1,0
253,59,1.5,0.8,0.0015,0,1,0
360,144,1.5,0.8,0.0015,0,1,0
245,2222.222222,1.5,0.8,0.0015,0,1,0
235,40,1.5,0.8,0.0015,0.101,1,0
225,42.9,1.5,0.8,0.0015,0.001,1,0
21,0,1.5,0.8,0.0015,0.001,1,0
282,7.698,1.5,0.8,0.0015,0,1,0
309,46.8,1.5,0.8,0.0015,0.002,1,0
273,47.52631579,1.5,0.8,0.0015,0,1,0
318,143.6,1.5,0.8,0.0015,0,1,0
255,43,1.5,0.8,0.0015,0,1,0
249,48.362,1.5,0.8,0.0015,0,1,0
261,48.48,1.5,0.8,0.0015,0,1,0
243,96.72,1.5,0.8,0.0015,0,0.01,0
231,144,1.5,0.8,0.0015,0,1,0
243,48.45,1.5,0.8,0.0015,0,0.01,0
314,48.37,1.5,0.8,0.0015,0.001,1,0
3,6,1,0.8,0.0015,0,1,0
217,144,1.5,0.8,0.0015,0,1,0
312,46.4,1.5000001,0.8,0.0015,0.05,1,0
244,45.9,1.5,0.8,0.0015,0.005,1,0
272,48.46,1.5,0.8,0.0015,0.001,0.01,0
251,48.4,1.5,0.8,0.0015,0.003,1.5,0
282,47.78945,1.5,0.8,0.0015,0.001,1,0
377,57,1.5,0.8,0.0015,0,1,0
251,46.61,1.5,0.8,0.0015,0.005,1,0
341,4238.538227,1.5,0.8,0.0015,0,1,0
259,46.6,1.5,0.8,0.0015,0.002,1,0
217,48.5,1.5,0.8,0.003,0,1,0
5,140,1.5,0.8,0.0015,0.101,1,0
270,92.376,1.5,0.8,0.0015,0,1,0
240,47.57894737,1.5,0.8,0.0015,0.001,0.0000001,0
315,49.88,1.5,0.8,0.0015,0.002,1,0
275,96.2,1.5,0.8,0.0015,0,1,0
310,98,1.5,0.8,0.0015,0,1,0
268,47.95,1.5,0.8,0.0015,0.003,1,0
10,0,1.5,0.6,0.0015,0,1,0
366,96.925,1.5,0.8,0.0015,0,1,0
232,42.07789474,1.5,0.6,0.0015,0,1,0
5,22,1.5,0.8,0.0015,0.002,1,0
224,42.93052632,1.5,0.8,0.002,0,1,0
251,50.4,1.5,0.8,0.0015,0.001,1,0
242,145.1039491,1.5,0.8,0.0015,0,0.00000001,0
3,47.8,1.5,0.8,0.0015,0.001,1,0
359,49.39473684,1.5,0.8,0.0015,0.001,1,0
216,47.352,1.5,0.8,0.0015,0.001,1,0
271,47.9,1.5,0.8,0.0015,0.002,1,0
299,48.4684,1.5,0.8,0.0015,0.001,1,0
244,145.1,1.5,0.8,0.0015,0,1,0
286,15.3,1.5,0.8,0.0015,0,1,0
361,48.66842105,1.5,0.8,0.0015,0,1,0
285,48.6,1.5,0.8,0.0015,0,1,0
266,48,1.5,0.8,0.0015,0.002,1,0
274,100,1.5,0.8,0.0015,0,1,0
227,48.2,1.5,0.8,0.0015,0,1,0
239,48.5,1.5,0.8,0.0015,0.002,1,0
257,47.9,1.5,0.8,0.0015,0.001,1,0
227,48.37,1.5,0.8,0.0015,0,0.01,0
596,7500,1.5,0.8,0.0015,0,1,0
381,87,1.5,0.8,0.0015,0,1,0
229,145.7,1.5,0.8,0.0015,0,0.3,0
232,44.2,1.5,0.8,0.0015,0.001,1,0
348,47.77,1.5,0.8,0.0015,0.001,1,0
290,60,1.5,0.8,0.0015,0,1,0
319,144.6578947,1.5,0.8,0.0015,0,1,0
287,48.68421053,1.5,0.8,0.0015,0,1,0
326,120,1.5,0.8,0.0015,0,50,0.8
231,48.364,1.5,0.8,0.0015,0.003,1,0
278,7368.421053,1.5,0.8,0.0015,0,1,0
298,49.10484211,1.5,0.8,0.0015,0.001,1,0
228,51.9,1.5,0.8,0.0015,0.005,1,0
200,42,1.5,0.8,0.0015,0.001,1,0
223,12,1.5,0.8,0.0015,0,10,0
3,145.15,1.5,0.8,0.0015,0,1,0
236,61.05263158,1.5,0.8,0.0015,0.001,1,0
217,47,1.5,0.8,0.0015,0.002,1,0
237,48.368,1.5,0.8,0.0015,0,1,0
229,94.9,1.5,0.8,0.0015,0.0015,1,0
4,48.01052632,1.5,0.8,0.0015,0.001,1,0
263,47,1.5,0.8,0.0015,0.001,1,0
223,53.68421053,1.5,0.8,0.0015,0.001,1,0
361,46.188,1.5,0.8,0.0015,0,35,0
212,145.104,1.5,0.8,0.0015,0,1,0
236,48.373,1.5,0.8,0.0015,0,1,0
268,23.094,1.5,0.8,0.0015,0,1,0
278,96.9,1.5,0.8,0.0015,0,2,0
333,47.625,1.5,0.8,0.0015,0.001,1,0
224,48.77,1.5,0.8,0.0015,0,1,0
251,50,1.5,0.8,0.0015,0.002,1,0
6,96.21052632,1.5,0.8,0.0015,0,1,0
316,49.1,1.5,0.8,0.0015,0.0005,1,0
263,145.7684211,1.5,0.8,0.0015,0.001,1,0
234,48.5,1.5,0.8,0.0015,0.0005,1,0
236,48.366,1.5,0.8,0.0015,0,1,0
362,96.74,1.5,0.8,0.0015,0,0.01,0
244,47.77,1.5,0.8,0.0015,0.001,1,0
216,48.8,1.5,0.8,0.0015,0.005,1,0
273,96.5,1.5,0.8,0.0015,0,1,0
241,96.73595421,1.5,0.8,0.0015,0,1,0
4,23.094,1.5,0.8,0.0015,0,1,0
254,145.69,1.5,0.8,0.0015,0.001,1,0
204,60,1.5,0.8,0.0015,0,10,0
279,92.10526316,1.5,0.8,0.0015,0,1,0
314,50,1.5,0.8,0.0015,0.01,1,0
275,145,1.5,0.8,0.0015,0,1,0
247,100,9,0.8,0.0015,0,1,0
314,47.6,1.5,0.8,0.0015,0.001,1,0
264,48,1.5,0.8,0.0015,0.003,1,0
258,48.26,1.5,0.8,0.0015,0.001,1,0
239,100,1.5,0.8,0.0015,0,1,0
209,99,1.5,0.8,0.0015,0.001,1,0
289,46.3,1.5,0.8,0.0015,0.002,1,0
311,48,1.5,0.8,0.0015,0.001,1,0
1089,97.29315789,1.5,0.8,0.0015,0.001,1,0
316,160,1.5,0.8,0.0015,0,1,0
260,97.16157895,1.5,0.8,0.0015,0.001,1,0
222,48.378,1.5,0.8,0.0015,0.001,1,0
245,193.52,1.5,0.8,0.0015,0.001,1,0
284,48.39,1.5,0.8,0.0015,0.003,1,0
317,49.481,1.5,0.8,0.0015,0.002,1,0
263,48.3,1.5,0.8,0.0015,0.001,1,0
229,52.6,1.5,0.8,0.0015,0.005,1,0
6,49.36842105,1.5,0.8,0.0015,0.001,1,0
277,19.10526316,1.5,0.8,0.0015,0,1,0
3,96.736,1.5,0.8,0.0015,0,1,0
291,48.8,1.5,0.8,0.0015,0.001,1,0
4,48.3638,1.5,0.8,0.0015,0,1,0
214,42.4,1.5,0.8,0.0015,0.003,1,0
219,7.694736842,1.5,0.8,0.0015,0,1,0
250,47.6,1.5,0.8,0.0015,0,1,0
276,100.5,1.5,0.8,0.0015,0.0005,1,0
263,52,1.5,0.8,0.0015,0.001,0.0075,0
6,48.32,1.5,0.8,0.0015,0.002,1,0
233,78.6,1,1,0.00156,0,100,0
219,157.8947368,1.5,0.8,0.0015,0.001,10,0
341,48.4,1.5,0.8,0.0015,0,1,0
233,48.03,1.5,0.8,0.0015,0.0005,1,0
222,49.4,1.5,0.8,0.0015,0.002,1,0
281,47.1,1.5,0.8,0.0015,0.003,1,0
229,49.5,1.5,0.8,0.0015,0.001,1,0
241,37.5,1.5,0.8,0.0015,0.0015,1,0
237,144,1.5,0.8,0.0015,0,0.3,0
